event:id,case:concept:name,concept:name,start_timestamp,time:timestamp,event:duration_min,org:resource,case:amount,case:region
evt_00008888,case_001754,a,2020-09-12 13:44:40.488209+00:00,2020-09-12 14:39:30.635940+00:00,54.835795516666664,res_08,1848.89,region_3
evt_00008889,case_001754,b,2020-09-12 14:45:57.548039+00:00,2020-09-12 15:18:22.298993+00:00,32.4125159,res_03,1848.89,region_3
evt_00008890,case_001754,c,2020-09-12 15:45:25.119225+00:00,2020-09-12 16:06:24.937995+00:00,20.996979500000002,res_04,1848.89,region_3
evt_00008891,case_001754,d,2020-09-12 16:17:16.906576+00:00,2020-09-12 17:35:09.722870+00:00,77.88027156666666,res_01,1848.89,region_3
evt_00008892,case_001754,e,2020-09-12 17:49:30.611265+00:00,2020-09-12 18:14:30.550026+00:00,24.998979350000003,res_04,1848.89,region_3
evt_00008893,case_001754,f,2020-09-12 18:30:48.372172+00:00,2020-09-12 19:11:20.704881+00:00,40.53887848333333,res_05,1848.89,region_3
evt_00008894,case_001754,g,2020-09-12 19:17:38.405299+00:00,2020-09-12 19:30:55.196016+00:00,13.279845283333334,res_03,1848.89,region_3
evt_00008895,case_001754,a,2020-09-12 19:47:14.260431+00:00,2020-09-12 20:16:08.093867+00:00,28.897223933333333,res_08,1848.89,region_3
evt_00008896,case_001754,b,2020-09-12 20:38:52.564490+00:00,2020-09-12 21:03:46.590383+00:00,24.90043155,res_03,1848.89,region_3
evt_00008897,case_001754,c,2020-09-12 21:23:59.183024+00:00,2020-09-12 21:40:30.279024+00:00,16.518266666666666,res_04,1848.89,region_3
evt_00008898,case_001754,d,2020-09-12 21:49:49.928600+00:00,2020-09-12 23:29:03.775570+00:00,99.23078283333332,res_02,1848.89,region_3
evt_00008899,case_001754,e,2020-09-12 23:39:51.900719+00:00,2020-09-13 00:09:26.302234+00:00,29.573358583333334,res_05,1848.89,region_3
evt_00008900,case_001754,f,2020-09-13 00:19:40.990908+00:00,2020-09-13 00:59:56.362345+00:00,40.256190616666665,res_05,1848.89,region_3
evt_00008901,case_001754,g,2020-09-13 01:15:33.002298+00:00,2020-09-13 02:16:21.488050+00:00,60.80809586666667,res_02,1848.89,region_3
evt_00008902,case_001754,a,2020-09-13 02:35:17.628316+00:00,2020-09-13 03:11:37.370703+00:00,36.32903978333333,res_08,1848.89,region_3
evt_00008903,case_001754,b,2020-09-13 03:29:16.512817+00:00,2020-09-13 04:05:40.997578+00:00,36.40807935,res_08,1848.89,region_3
evt_00008904,case_001754,c,2020-09-13 04:19:05.830031+00:00,2020-09-13 04:53:58.892600+00:00,34.88437615,res_04,1848.89,region_3
evt_00008905,case_001754,d,2020-09-13 05:08:27.578716+00:00,2020-09-13 06:32:37.911061+00:00,84.17220575,res_02,1848.89,region_3
evt_00008906,case_001754,e,2020-09-13 06:47:21.603761+00:00,2020-09-13 07:27:40.004719+00:00,40.30668263333334,res_05,1848.89,region_3
evt_00008907,case_001754,f,2020-09-13 07:36:13.303587+00:00,2020-09-13 08:13:01.395897+00:00,36.8015385,res_05,1848.89,region_3
evt_00008908,case_001754,g,2020-09-13 08:38:54.982174+00:00,2020-09-13 09:15:51.767036+00:00,36.946414366666666,res_06,1848.89,region_3
evt_00008909,case_001754,a,2020-09-13 09:37:05.650537+00:00,2020-09-13 10:12:01.912871+00:00,34.937705566666665,res_08,1848.89,region_3
evt_00008910,case_001755,a,2020-09-12 14:30:08.893573+00:00,2020-09-12 15:14:13.911982+00:00,44.083640149999994,res_08,1886.05,region_4
evt_00008911,case_001755,b,2020-09-12 15:28:39.609365+00:00,2020-09-12 15:45:33.382936+00:00,16.896226183333333,res_03,1886.05,region_4
evt_00008912,case_001755,h,2020-09-12 15:50:52.790385+00:00,2020-09-12 16:41:30.650603+00:00,50.63100363333333,res_02,1886.05,region_4
evt_00008913,case_001755,i,2020-09-12 16:54:42.745972+00:00,2020-09-12 17:12:30.708807+00:00,17.799380583333335,res_07,1886.05,region_4
evt_00008914,case_001755,a,2020-09-12 17:25:00.932099+00:00,2020-09-12 18:04:57.578732+00:00,39.94411055,res_08,1886.05,region_4
evt_00008915,case_001756,a,2020-09-12 14:56:51.815478+00:00,2020-09-12 15:33:53.471738+00:00,37.027604333333336,res_08,1640.33,region_3
evt_00008916,case_001756,b,2020-09-12 15:50:48.073740+00:00,2020-09-12 16:21:47.593459+00:00,30.991995316666664,res_04,1640.33,region_3
evt_00008917,case_001756,h,2020-09-12 16:44:54.867011+00:00,2020-09-12 17:53:00.721231+00:00,68.09757033333334,res_02,1640.33,region_3
evt_00008918,case_001756,i,2020-09-12 18:12:04.555135+00:00,2020-09-12 18:36:40.839107+00:00,24.604732866666666,res_03,1640.33,region_3
evt_00008919,case_001756,a,2020-09-12 18:46:11.831078+00:00,2020-09-12 19:54:49.012711+00:00,68.61969388333334,res_02,1640.33,region_3
evt_00008920,case_001757,a,2020-09-12 17:46:45.613812+00:00,2020-09-12 18:36:11.199120+00:00,49.4264218,res_08,1918.18,region_4
evt_00008921,case_001758,a,2020-09-12 18:37:06.545312+00:00,2020-09-12 19:00:13.383073+00:00,23.113962683333334,res_08,1313.71,region_4
evt_00008922,case_001759,a,2020-09-12 20:53:37.090062+00:00,2020-09-12 21:33:39.407094+00:00,40.0386172,res_08,1733.36,region_3
evt_00008923,case_001760,a,2020-09-12 22:06:18.060655+00:00,2020-09-12 22:28:45.832303+00:00,22.462860799999998,res_08,1950.24,region_4
evt_00008924,case_001761,a,2020-09-13 00:21:54.058817+00:00,2020-09-13 00:56:41.089000+00:00,34.78383638333333,res_08,2064.15,region_4
evt_00008925,case_001761,b,2020-09-13 01:14:15.195195+00:00,2020-09-13 01:57:49.411492+00:00,43.570271616666666,res_06,2064.15,region_4
evt_00008926,case_001761,c,2020-09-13 02:21:05.303920+00:00,2020-09-13 02:34:34.961696+00:00,13.494296266666668,res_07,2064.15,region_4
evt_00008927,case_001761,d,2020-09-13 02:57:53.704280+00:00,2020-09-13 03:47:27.413483+00:00,49.56182005,res_06,2064.15,region_4
evt_00008928,case_001761,e,2020-09-13 03:56:02.171180+00:00,2020-09-13 04:31:01.293398+00:00,34.9853703,res_04,2064.15,region_4
evt_00008929,case_001761,f,2020-09-13 04:50:55.436754+00:00,2020-09-13 05:38:32.191449+00:00,47.61257825,res_05,2064.15,region_4
evt_00008930,case_001761,g,2020-09-13 05:38:38.191449+00:00,2020-09-13 06:00:24.945027+00:00,21.7792263,res_06,2064.15,region_4
evt_00008931,case_001761,a,2020-09-13 06:20:19.010753+00:00,2020-09-13 06:53:13.011382+00:00,32.90001048333333,res_08,2064.15,region_4
evt_00008932,case_001762,a,2020-09-13 02:27:46.650338+00:00,2020-09-13 03:07:48.667913+00:00,40.03362625,res_08,1858.14,region_4
evt_00008933,case_001763,a,2020-09-13 07:16:49.358505+00:00,2020-09-13 08:03:00.031603+00:00,46.17788496666667,res_08,2023.12,region_4
evt_00008934,case_001764,a,2020-09-13 08:05:12.557348+00:00,2020-09-13 08:40:50.251164+00:00,35.62823026666667,res_08,1773.54,region_4
evt_00008935,case_001765,a,2020-09-13 09:01:10.659669+00:00,2020-09-13 09:56:04.568183+00:00,54.898475233333336,res_08,1913.84,region_4
evt_00008936,case_001766,a,2020-09-13 10:26:19.887276+00:00,2020-09-13 10:57:54.008841+00:00,31.56869275,res_08,1931.08,region_4
evt_00008937,case_001766,b,2020-09-13 11:16:52.558628+00:00,2020-09-13 11:59:55.592349+00:00,43.05056201666666,res_03,1931.08,region_4
evt_00008938,case_001766,c,2020-09-13 12:20:11.128793+00:00,2020-09-13 12:51:03.288230+00:00,30.869323950000002,res_06,1931.08,region_4
evt_00008939,case_001766,d,2020-09-13 13:10:03.577133+00:00,2020-09-13 14:05:44.072608+00:00,55.674924583333336,res_02,1931.08,region_4
evt_00008940,case_001766,e,2020-09-13 14:16:26.274805+00:00,2020-09-13 14:48:13.279181+00:00,31.783406266666667,res_04,1931.08,region_4
evt_00008941,case_001766,f,2020-09-13 15:09:12.235254+00:00,2020-09-13 15:50:41.120333+00:00,41.48141798333334,res_05,1931.08,region_4
evt_00008942,case_001766,g,2020-09-13 16:01:21.112646+00:00,2020-09-13 16:32:33.749536+00:00,31.210614833333334,res_06,1931.08,region_4
evt_00008943,case_001766,a,2020-09-13 16:39:29.479212+00:00,2020-09-13 17:12:03.982082+00:00,32.575047833333336,res_08,1931.08,region_4
evt_00008944,case_001767,a,2020-09-13 12:03:53.430564+00:00,2020-09-13 12:31:36.369044+00:00,27.715641333333334,res_08,1318.96,region_4
evt_00008945,case_001767,b,2020-09-13 12:53:55.171643+00:00,2020-09-13 13:17:53.497353+00:00,23.97209516666667,res_03,1318.96,region_4
evt_00008946,case_001767,c,2020-09-13 13:27:46.812187+00:00,2020-09-13 13:35:55.472819+00:00,8.144343866666667,res_04,1318.96,region_4
evt_00008947,case_001767,d,2020-09-13 13:54:31.416718+00:00,2020-09-13 15:11:24.514425+00:00,76.88496178333334,res_01,1318.96,region_4
evt_00008948,case_001767,e,2020-09-13 15:20:54.614943+00:00,2020-09-13 16:34:25.947594+00:00,73.52221085,res_01,1318.96,region_4
evt_00008949,case_001767,f,2020-09-13 16:50:22.567697+00:00,2020-09-13 17:28:20.811654+00:00,37.970732616666666,res_05,1318.96,region_4
evt_00008950,case_001767,g,2020-09-13 17:35:57.984824+00:00,2020-09-13 17:46:45.940218+00:00,10.799256566666665,res_06,1318.96,region_4
evt_00008951,case_001767,a,2020-09-13 18:18:50.771849+00:00,2020-09-13 19:11:27.411824+00:00,52.61066625,res_08,1318.96,region_4
evt_00008952,case_001768,a,2020-09-13 12:34:19.070743+00:00,2020-09-13 13:07:45.807820+00:00,33.44561795,res_08,1948.3,region_4
evt_00008953,case_001769,a,2020-09-13 14:19:53.283254+00:00,2020-09-13 14:58:02.629904+00:00,38.1557775,res_07,1818.77,region_4
evt_00008954,case_001770,a,2020-09-13 17:15:03.270098+00:00,2020-09-13 18:08:29.702545+00:00,53.44054078333333,res_01,1844.03,region_3
evt_00008955,case_001771,a,2020-09-13 17:54:31.391225+00:00,2020-09-13 18:31:17.997760+00:00,36.77677558333333,res_08,1980.36,region_4
evt_00008956,case_001771,c,2020-09-13 18:48:57.311050+00:00,2020-09-13 19:12:56.716473+00:00,23.99009038333333,res_04,1980.36,region_4
evt_00008957,case_001771,b,2020-09-13 19:18:38.449540+00:00,2020-09-13 20:02:34.620079+00:00,43.93617565,res_03,1980.36,region_4
evt_00008958,case_001771,d,2020-09-13 20:24:19.614702+00:00,2020-09-13 21:41:24.202070+00:00,77.07645613333334,res_02,1980.36,region_4
evt_00008959,case_001771,e,2020-09-13 21:56:23.912386+00:00,2020-09-13 22:29:24.305858+00:00,33.00655786666667,res_04,1980.36,region_4
evt_00008960,case_001771,f,2020-09-13 22:51:09.871550+00:00,2020-09-13 23:19:48.040325+00:00,28.636146250000003,res_03,1980.36,region_4
evt_00008961,case_001771,g,2020-09-13 23:29:20.243304+00:00,2020-09-13 23:50:41.085027+00:00,21.34736205,res_06,1980.36,region_4
evt_00008962,case_001771,a,2020-09-14 00:10:31.943389+00:00,2020-09-14 00:59:49.800027+00:00,49.297610633333335,res_08,1980.36,region_4
evt_00008963,case_001772,a,2020-09-13 22:37:01.365748+00:00,2020-09-13 23:04:24.401653+00:00,27.38393175,res_08,1702.45,region_3
evt_00008964,case_001773,a,2020-09-14 02:31:23.842352+00:00,2020-09-14 03:08:32.352214+00:00,37.14183103333333,res_06,1821.18,region_4
evt_00008965,case_001773,b,2020-09-14 03:24:53.577538+00:00,2020-09-14 04:42:21.588615+00:00,77.46685128333334,res_02,1821.18,region_4
evt_00008966,case_001773,h,2020-09-14 05:18:31.971951+00:00,2020-09-14 05:42:12.751318+00:00,23.679656116666667,res_06,1821.18,region_4
evt_00008967,case_001773,i,2020-09-14 05:42:18.751318+00:00,2020-09-14 06:15:41.799360+00:00,33.38413403333333,res_03,1821.18,region_4
evt_00008968,case_001773,a,2020-09-14 06:31:55.593087+00:00,2020-09-14 07:28:43.046134+00:00,56.79088411666667,res_08,1821.18,region_4
evt_00008969,case_001773,b,2020-09-14 07:45:11.956014+00:00,2020-09-14 08:12:20.711510+00:00,27.145924933333333,res_03,1821.18,region_4
evt_00008970,case_001773,c,2020-09-14 08:24:03.333685+00:00,2020-09-14 08:50:32.681098+00:00,26.48912355,res_04,1821.18,region_4
evt_00008971,case_001773,d,2020-09-14 09:02:55.166295+00:00,2020-09-14 10:43:53.103264+00:00,100.96561615,res_02,1821.18,region_4
evt_00008972,case_001773,e,2020-09-14 10:54:07.369586+00:00,2020-09-14 11:44:32.182853+00:00,50.41355445,res_04,1821.18,region_4
evt_00008973,case_001773,f,2020-09-14 11:50:25.942546+00:00,2020-09-14 12:09:54.703342+00:00,19.4793466,res_05,1821.18,region_4
evt_00008974,case_001773,g,2020-09-14 12:25:32.446280+00:00,2020-09-14 12:41:58.274554+00:00,16.430471233333332,res_06,1821.18,region_4
evt_00008975,case_001773,a,2020-09-14 13:00:13.730185+00:00,2020-09-14 13:28:42.794808+00:00,28.484410383333334,res_08,1821.18,region_4
evt_00008976,case_001773,b,2020-09-14 13:37:45.838461+00:00,2020-09-14 14:18:51.448686+00:00,41.093503749999996,res_03,1821.18,region_4
evt_00008977,case_001773,c,2020-09-14 14:37:35.840818+00:00,2020-09-14 14:47:15.335509+00:00,9.658244849999999,res_04,1821.18,region_4
evt_00008978,case_001773,d,2020-09-14 15:07:09.993095+00:00,2020-09-14 16:42:51.712781+00:00,95.69532810000001,res_02,1821.18,region_4
evt_00008979,case_001773,e,2020-09-14 16:53:49.151104+00:00,2020-09-14 17:40:07.112226+00:00,46.299352033333335,res_04,1821.18,region_4
evt_00008980,case_001773,f,2020-09-14 17:48:41.383454+00:00,2020-09-14 18:31:19.641393+00:00,42.63763231666667,res_05,1821.18,region_4
evt_00008981,case_001773,g,2020-09-14 18:42:14.214620+00:00,2020-09-14 18:55:23.761596+00:00,13.159116266666667,res_05,1821.18,region_4
evt_00008982,case_001773,a,2020-09-14 19:30:02.071375+00:00,2020-09-14 20:10:58.117375+00:00,40.934099999999994,res_08,1821.18,region_4
evt_00008983,case_001773,b,2020-09-14 20:23:31.036468+00:00,2020-09-14 20:58:27.020859+00:00,34.933073183333335,res_05,1821.18,region_4
evt_00008984,case_001773,c,2020-09-14 21:11:10.429142+00:00,2020-09-14 21:19:51.917486+00:00,8.6914724,res_04,1821.18,region_4
evt_00008985,case_001773,d,2020-09-14 21:31:00.503119+00:00,2020-09-14 22:38:41.066830+00:00,67.67606185,res_02,1821.18,region_4
evt_00008986,case_001773,e,2020-09-14 22:44:43.496657+00:00,2020-09-14 23:33:30.205809+00:00,48.778485866666664,res_04,1821.18,region_4
evt_00008987,case_001773,f,2020-09-14 23:43:44.615372+00:00,2020-09-15 00:11:17.210547+00:00,27.543252916666667,res_04,1821.18,region_4
evt_00008988,case_001773,g,2020-09-15 00:12:40.100478+00:00,2020-09-15 00:27:31.629313+00:00,14.858813916666666,res_01,1821.18,region_4
evt_00008989,case_001773,a,2020-09-15 00:54:54.810937+00:00,2020-09-15 01:36:06.092243+00:00,41.188021766666665,res_08,1821.18,region_4
evt_00008990,case_001773,b,2020-09-15 01:57:42.556302+00:00,2020-09-15 02:42:37.809313+00:00,44.92088351666666,res_03,1821.18,region_4
evt_00008991,case_001773,h,2020-09-15 02:59:12.296645+00:00,2020-09-15 03:42:44.196253+00:00,43.53166013333334,res_03,1821.18,region_4
evt_00008992,case_001773,i,2020-09-15 03:54:53.027643+00:00,2020-09-15 04:10:49.541182+00:00,15.941892316666667,res_03,1821.18,region_4
evt_00008993,case_001773,a,2020-09-15 04:33:35.324098+00:00,2020-09-15 05:13:38.433829+00:00,40.05182885,res_05,1821.18,region_4
evt_00008994,case_001774,a,2020-09-14 06:08:26.116466+00:00,2020-09-14 06:33:49.716489+00:00,25.393333716666667,res_08,1836.18,region_4
evt_00008995,case_001775,a,2020-09-14 09:11:34.925984+00:00,2020-09-14 09:41:30.112378+00:00,29.919773233333334,res_08,1904.64,region_1
evt_00008996,case_001775,b,2020-09-14 10:02:29.275508+00:00,2020-09-14 10:24:44.048639+00:00,22.246218849999998,res_03,1904.64,region_1
evt_00008997,case_001775,c,2020-09-14 10:48:54.956841+00:00,2020-09-14 10:57:49.875046+00:00,8.915303416666665,res_04,1904.64,region_1
evt_00008998,case_001775,d,2020-09-14 11:15:28.733840+00:00,2020-09-14 12:16:25.571494+00:00,60.94729423333333,res_04,1904.64,region_1
evt_00008999,case_001775,e,2020-09-14 12:28:48.830679+00:00,2020-09-14 12:43:09.322971+00:00,14.3415382,res_04,1904.64,region_1
evt_00009000,case_001775,f,2020-09-14 12:59:03.800572+00:00,2020-09-14 13:40:44.004383+00:00,41.670063516666666,res_05,1904.64,region_1
evt_00009001,case_001775,g,2020-09-14 13:56:52.207937+00:00,2020-09-14 14:32:40.846464+00:00,35.81064211666667,res_06,1904.64,region_1
evt_00009002,case_001775,a,2020-09-14 15:03:34.937800+00:00,2020-09-14 15:40:52.754902+00:00,37.2969517,res_08,1904.64,region_1
evt_00009003,case_001776,a,2020-09-14 11:31:39.415795+00:00,2020-09-14 12:02:32.670604+00:00,30.88758015,res_08,1401.25,region_4
evt_00009004,case_001776,h,2020-09-14 12:08:01.624805+00:00,2020-09-14 13:17:05.458577+00:00,69.0638962,res_02,1401.25,region_4
evt_00009005,case_001776,b,2020-09-14 13:28:53.798435+00:00,2020-09-14 14:01:08.830273+00:00,32.250530633333334,res_03,1401.25,region_4
evt_00009006,case_001776,i,2020-09-14 14:12:50.401882+00:00,2020-09-14 14:45:11.037699+00:00,32.343930283333336,res_03,1401.25,region_4
evt_00009007,case_001776,a,2020-09-14 15:07:39.660089+00:00,2020-09-14 15:51:41.297183+00:00,44.027284900000005,res_08,1401.25,region_4
evt_00009008,case_001776,b,2020-09-14 16:04:31.728705+00:00,2020-09-14 16:38:46.101657+00:00,34.239549200000006,res_03,1401.25,region_4
evt_00009009,case_001776,h,2020-09-14 17:00:38.927920+00:00,2020-09-14 18:20:19.148561+00:00,79.67034401666666,res_02,1401.25,region_4
evt_00009010,case_001776,i,2020-09-14 18:39:03.997133+00:00,2020-09-14 18:55:55.936495+00:00,16.865656033333334,res_03,1401.25,region_4
evt_00009011,case_001776,a,2020-09-14 19:17:56.865043+00:00,2020-09-14 19:54:54.247388+00:00,36.95637241666667,res_08,1401.25,region_4
evt_00009012,case_001777,a,2020-09-14 12:58:51.048871+00:00,2020-09-14 13:11:45.846648+00:00,12.913296283333333,res_08,1967.95,region_4
evt_00009013,case_001777,h,2020-09-14 13:31:33.993098+00:00,2020-09-14 14:03:06.050189+00:00,31.53428485,res_02,1967.95,region_4
evt_00009014,case_001777,i,2020-09-14 14:05:30.048629+00:00,2020-09-14 14:38:38.962564+00:00,33.14856558333334,res_03,1967.95,region_4
evt_00009015,case_001777,b,2020-09-14 15:06:18.110243+00:00,2020-09-14 15:40:05.645082+00:00,33.79224731666667,res_03,1967.95,region_4
evt_00009016,case_001777,a,2020-09-14 16:02:06.805376+00:00,2020-09-14 16:43:29.335919+00:00,41.37550905,res_08,1967.95,region_4
evt_00009017,case_001777,b,2020-09-14 16:43:51.532314+00:00,2020-09-14 17:27:28.933840+00:00,43.62335876666667,res_03,1967.95,region_4
evt_00009018,case_001777,h,2020-09-14 17:55:10.865568+00:00,2020-09-14 19:20:06.009033+00:00,84.91905775000001,res_02,1967.95,region_4
evt_00009019,case_001777,i,2020-09-14 19:33:35.141039+00:00,2020-09-14 19:49:08.017885+00:00,15.547947433333333,res_03,1967.95,region_4
evt_00009020,case_001777,a,2020-09-14 20:18:51.675818+00:00,2020-09-14 21:02:27.403058+00:00,43.595454000000004,res_08,1967.95,region_4
evt_00009021,case_001777,b,2020-09-14 21:25:22.074328+00:00,2020-09-14 21:53:38.038475+00:00,28.266069116666664,res_03,1967.95,region_4
evt_00009022,case_001777,c,2020-09-14 22:14:25.641012+00:00,2020-09-14 22:24:09.216441+00:00,9.72625715,res_04,1967.95,region_4
evt_00009023,case_001777,d,2020-09-14 22:38:26.251597+00:00,2020-09-14 23:16:22.415177+00:00,37.936059666666665,res_05,1967.95,region_4
evt_00009024,case_001777,e,2020-09-14 23:44:40.312788+00:00,2020-09-15 00:59:49.706983+00:00,75.15656991666667,res_02,1967.95,region_4
evt_00009025,case_001777,f,2020-09-15 01:00:15.989073+00:00,2020-09-15 01:37:06.988417+00:00,36.849989066666666,res_05,1967.95,region_4
evt_00009026,case_001777,g,2020-09-15 01:49:29.138563+00:00,2020-09-15 02:05:49.246013+00:00,16.335124166666667,res_06,1967.95,region_4
evt_00009027,case_001777,a,2020-09-15 02:18:08.655707+00:00,2020-09-15 03:03:21.346357+00:00,45.211510833333335,res_05,1967.95,region_4
evt_00009028,case_001778,a,2020-09-14 15:23:23.773290+00:00,2020-09-14 16:12:20.488901+00:00,48.94526018333333,res_08,1980.08,region_2
evt_00009029,case_001779,a,2020-09-14 19:35:48.367448+00:00,2020-09-14 20:05:11.237551+00:00,29.381168383333332,res_08,1584.24,region_1
evt_00009030,case_001780,a,2020-09-14 20:50:41.667625+00:00,2020-09-14 21:29:55.872067+00:00,39.236740700000006,res_08,1699.28,region_4
evt_00009031,case_001781,a,2020-09-14 21:14:42.444098+00:00,2020-09-14 22:04:25.727814+00:00,49.72139526666667,res_08,2074.9,region_4
evt_00009032,case_001781,b,2020-09-14 22:24:11.778720+00:00,2020-09-14 22:54:32.620902+00:00,30.3473697,res_08,2074.9,region_4
evt_00009033,case_001781,h,2020-09-14 23:16:10.457586+00:00,2020-09-15 00:23:58.385332+00:00,67.79879576666666,res_02,2074.9,region_4
evt_00009034,case_001781,i,2020-09-15 00:31:09.880705+00:00,2020-09-15 00:47:27.579539+00:00,16.294980566666666,res_05,2074.9,region_4
evt_00009035,case_001781,a,2020-09-15 01:06:33.920673+00:00,2020-09-15 01:32:57.246803+00:00,26.388768833333334,res_08,2074.9,region_4
evt_00009036,case_001781,b,2020-09-15 01:40:56.426819+00:00,2020-09-15 02:11:28.284538+00:00,30.530961983333334,res_03,2074.9,region_4
evt_00009037,case_001781,c,2020-09-15 02:37:21.538201+00:00,2020-09-15 03:07:21.044171+00:00,29.991766166666665,res_03,2074.9,region_4
evt_00009038,case_001781,d,2020-09-15 03:23:56.525175+00:00,2020-09-15 04:41:44.041779+00:00,77.79194340000001,res_02,2074.9,region_4
evt_00009039,case_001781,e,2020-09-15 05:08:13.295750+00:00,2020-09-15 05:39:05.726337+00:00,30.873843116666666,res_04,2074.9,region_4
evt_00009040,case_001781,f,2020-09-15 05:56:27.306477+00:00,2020-09-15 06:27:25.846303+00:00,30.975663766666667,res_05,2074.9,region_4
evt_00009041,case_001781,g,2020-09-15 06:28:05.588113+00:00,2020-09-15 07:01:01.000383+00:00,32.923537833333334,res_06,2074.9,region_4
evt_00009042,case_001781,a,2020-09-15 07:18:58.783476+00:00,2020-09-15 08:04:32.057663+00:00,45.554569783333335,res_06,2074.9,region_4
evt_00009043,case_001781,b,2020-09-15 08:19:31.216863+00:00,2020-09-15 09:06:43.409124+00:00,47.20320435,res_03,2074.9,region_4
evt_00009044,case_001781,c,2020-09-15 09:18:32.705799+00:00,2020-09-15 09:50:26.668808+00:00,31.899383483333335,res_04,2074.9,region_4
evt_00009045,case_001781,d,2020-09-15 10:11:05.306240+00:00,2020-09-15 10:53:19.910859+00:00,42.24341031666667,res_02,2074.9,region_4
evt_00009046,case_001781,e,2020-09-15 11:01:24.238492+00:00,2020-09-15 11:47:52.776848+00:00,46.47563926666667,res_04,2074.9,region_4
evt_00009047,case_001781,f,2020-09-15 12:15:06.737174+00:00,2020-09-15 12:59:07.967565+00:00,44.020506516666664,res_05,2074.9,region_4
evt_00009048,case_001781,g,2020-09-15 13:06:05.670641+00:00,2020-09-15 13:17:29.150604+00:00,11.391332716666666,res_06,2074.9,region_4
evt_00009049,case_001781,a,2020-09-15 13:41:36.832531+00:00,2020-09-15 14:15:57.600911+00:00,34.346139666666666,res_08,2074.9,region_4
evt_00009050,case_001782,a,2020-09-15 04:08:19.976677+00:00,2020-09-15 04:57:30.624949+00:00,49.1774712,res_08,1663.95,region_4
evt_00009051,case_001782,b,2020-09-15 05:05:39.025559+00:00,2020-09-15 05:32:49.897085+00:00,27.181192099999997,res_03,1663.95,region_4
evt_00009052,case_001782,h,2020-09-15 05:45:34.385766+00:00,2020-09-15 06:22:13.657924+00:00,36.65453596666667,res_05,1663.95,region_4
evt_00009053,case_001782,i,2020-09-15 06:41:50.185427+00:00,2020-09-15 07:05:01.239265+00:00,23.184230633333335,res_03,1663.95,region_4
evt_00009054,case_001782,a,2020-09-15 07:26:40.320561+00:00,2020-09-15 07:54:00.944792+00:00,27.343737183333335,res_08,1663.95,region_4
evt_00009055,case_001783,a,2020-09-15 09:49:50.391256+00:00,2020-09-15 10:25:10.979821+00:00,35.34314275,res_08,2167.4,region_4
evt_00009056,case_001783,b,2020-09-15 10:45:32.473717+00:00,2020-09-15 11:20:12.862589+00:00,34.67314786666667,res_03,2167.4,region_4
evt_00009057,case_001783,h,2020-09-15 11:29:26.650787+00:00,2020-09-15 12:13:21.999351+00:00,43.92247606666667,res_02,2167.4,region_4
evt_00009058,case_001783,i,2020-09-15 12:26:35.705289+00:00,2020-09-15 12:51:47.403865+00:00,25.194976266666668,res_03,2167.4,region_4
evt_00009059,case_001783,a,2020-09-15 13:11:00.439052+00:00,2020-09-15 14:05:16.424073+00:00,54.266417016666665,res_08,2167.4,region_4
evt_00009060,case_001783,b,2020-09-15 14:20:31.546027+00:00,2020-09-15 14:38:04.906585+00:00,17.556009300000003,res_03,2167.4,region_4
evt_00009061,case_001783,h,2020-09-15 14:57:39.464713+00:00,2020-09-15 15:43:56.671114+00:00,46.28677335,res_07,2167.4,region_4
evt_00009062,case_001783,i,2020-09-15 15:59:20.568251+00:00,2020-09-15 16:21:51.665221+00:00,22.518282833333334,res_03,2167.4,region_4
evt_00009063,case_001783,a,2020-09-15 16:39:49.482904+00:00,2020-09-15 17:24:16.350851+00:00,44.44779911666667,res_08,2167.4,region_4
evt_00009064,case_001783,b,2020-09-15 17:38:48.676922+00:00,2020-09-15 17:58:23.521049+00:00,19.580735450000002,res_03,2167.4,region_4
evt_00009065,case_001783,c,2020-09-15 18:12:30.898593+00:00,2020-09-15 18:32:07.699329+00:00,19.6133456,res_04,2167.4,region_4
evt_00009066,case_001783,d,2020-09-15 18:50:14.203815+00:00,2020-09-15 19:54:17.706772+00:00,64.05838261666666,res_02,2167.4,region_4
evt_00009067,case_001783,e,2020-09-15 20:03:55.645727+00:00,2020-09-15 21:10:01.039534+00:00,66.08989678333333,res_02,2167.4,region_4
evt_00009068,case_001783,f,2020-09-15 21:20:10.507812+00:00,2020-09-15 21:56:07.392365+00:00,35.94807588333333,res_05,2167.4,region_4
evt_00009069,case_001783,g,2020-09-15 22:09:11.561962+00:00,2020-09-15 22:18:24.147669+00:00,9.209761783333333,res_08,2167.4,region_4
evt_00009070,case_001783,a,2020-09-15 22:40:41.436548+00:00,2020-09-15 23:08:23.633269+00:00,27.703278683333334,res_08,2167.4,region_4
evt_00009071,case_001784,a,2020-09-15 10:48:54.581326+00:00,2020-09-15 11:40:56.269692+00:00,52.02813943333333,res_08,1685.0,region_4
evt_00009072,case_001785,a,2020-09-15 11:54:40.932811+00:00,2020-09-15 12:37:11.628452+00:00,42.51159401666666,res_08,2067.68,region_4
evt_00009073,case_001786,a,2020-09-15 15:21:10.230850+00:00,2020-09-15 16:01:01.029472+00:00,39.846643699999994,res_08,1686.32,region_4
evt_00009074,case_001787,a,2020-09-15 16:38:15.053898+00:00,2020-09-15 17:00:10.780305+00:00,21.92877345,res_08,2046.92,region_4
